Date,ProductID,StoreID,UserID,UnitsSold,Price,TotalEarn
7/17/2023,P035,ST002,U094,9,909,8181
7/17/2023,P041,ST002,U060,1,95.8,95.8
7/17/2023,P042,ST002,U053,10,4199,41990
7/17/2023,P010,ST002,U100,2,111.8,223.6
7/17/2023,P031,ST001,U072,9,55.8,502.2
7/17/2023,P034,ST001,U008,5,49.8,249
7/17/2023,P041,ST001,U039,2,95.8,191.6
7/17/2023,P003,ST002,U038,8,1049,8392
7/17/2023,P024,ST001,U047,2,49.8,99.6
7/17/2023,P016,ST002,U062,2,42.8,85.6
7/17/2023,P030,ST001,U060,7,111.8,782.6
7/17/2023,P007,ST001,U005,5,49.8,249
7/18/2023,P035,ST002,U064,1,909,909
7/18/2023,P018,ST001,U016,6,49.8,298.8
7/18/2023,P048,ST002,U012,4,909,3636
7/19/2023,P002,ST001,U031,4,55.8,223.2
7/19/2023,P008,ST001,U022,10,49.8,498
7/19/2023,P024,ST002,U093,4,49.8,199.2
7/19/2023,P005,ST001,U038,10,49.8,498
7/19/2023,P003,ST002,U005,8,1049,8392
7/19/2023,P015,ST002,U082,9,42.8,385.2
7/19/2023,P036,ST002,U017,8,120.6,964.8
7/19/2023,P021,ST001,U063,8,55.8,446.4
7/20/2023,P030,ST002,U015,3,111.8,335.4
7/20/2023,P030,ST001,U082,4,111.8,447.2
7/20/2023,P002,ST002,U085,10,55.8,558
7/20/2023,P031,ST001,U079,8,55.8,446.4
7/20/2023,P023,ST001,U094,7,1049,7343
7/20/2023,P039,ST002,U032,7,70.8,495.6
7/20/2023,P029,ST002,U078,8,70.8,566.4
7/20/2023,P003,ST001,U072,6,1049,6294
7/20/2023,P027,ST001,U060,4,49.8,199.2
7/20/2023,P048,ST001,U084,5,909,4545
7/20/2023,P021,ST002,U001,6,55.8,334.8
7/20/2023,P015,ST002,U013,1,42.8,42.8
7/20/2023,P049,ST001,U050,2,70.8,141.6
7/20/2023,P029,ST002,U019,2,70.8,141.6
7/21/2023,P011,ST001,U041,1,399,399
7/21/2023,P045,ST001,U070,8,111.8,894.4
7/21/2023,P020,ST002,U030,8,130.8,1046.4
7/21/2023,P031,ST001,U052,6,55.8,334.8
7/21/2023,P021,ST001,U053,3,55.8,167.4
7/21/2023,P021,ST002,U072,6,55.8,334.8
7/21/2023,P046,ST002,U073,10,130.8,1308
7/21/2023,P047,ST002,U084,3,2392.8,7178.4
7/21/2023,P049,ST002,U009,2,70.8,141.6
7/21/2023,P031,ST001,,3,55.8,167.4
7/21/2023,P002,ST002,U023,4,55.8,223.2
7/21/2023,P042,ST002,U058,10,4199,41990
7/22/2023,P036,ST001,U002,3,120.6,361.8
7/22/2023,P030,ST002,U027,10,111.8,1118
7/22/2023,P021,ST001,U014,10,55.8,558
7/22/2023,P037,ST002,U044,3,42.8,128.4
7/22/2023,P029,ST002,U087,2,70.8,141.6
7/22/2023,P017,ST002,U064,2,49.8,99.6
7/22/2023,P037,ST001,U008,3,42.8,128.4
7/22/2023,P036,ST002,U071,10,120.6,1206
7/22/2023,P009,ST002,U011,4,49.8,199.2
7/22/2023,P006,ST002,U038,9,49.8,448.2
7/22/2023,P013,ST001,U027,5,49.8,249
7/23/2023,P010,ST002,U027,7,111.8,782.6
7/23/2023,P024,ST001,U074,5,49.8,249
7/23/2023,P030,ST002,U061,9,111.8,1006.2
7/23/2023,P037,ST002,U082,4,42.8,171.2
7/23/2023,P041,ST001,U040,10,95.8,958
7/23/2023,P010,ST002,U095,8,111.8,894.4
7/23/2023,P003,ST001,U060,4,1049,4196
7/23/2023,P009,ST002,U068,10,49.8,498
7/23/2023,P017,ST001,U039,2,49.8,99.6
7/23/2023,P049,ST002,U044,3,70.8,212.4
7/23/2023,P049,ST002,U065,9,70.8,637.2
7/23/2023,P026,ST002,U094,2,130.8,261.6
7/23/2023,P042,ST002,U073,3,4199,12597
7/23/2023,P004,ST001,U075,10,49.8,498
7/23/2023,P048,ST002,U037,8,909,7272
7/23/2023,P025,ST002,U021,6,130.8,784.8
7/23/2023,P020,ST001,U020,5,130.8,654
7/23/2023,P042,ST001,U027,2,4199,8398
7/23/2023,P025,ST002,U077,7,130.8,915.6
7/24/2023,P046,ST001,U015,2,130.8,261.6
7/24/2023,P036,ST002,U016,5,120.6,603
7/24/2023,P020,ST001,U071,1,130.8,130.8
7/24/2023,P001,ST002,U024,1,55.8,55.8
7/24/2023,P014,ST002,U043,7,42.8,299.6
7/24/2023,P031,ST001,U050,9,55.8,502.2
7/24/2023,P040,ST001,U071,1,35.8,35.8
7/24/2023,P001,ST002,U028,10,55.8,558
7/24/2023,P035,ST002,U082,1,909,909
7/24/2023,P039,ST002,U014,4,70.8,283.2
7/24/2023,P047,ST002,U053,5,2392.8,11964
7/24/2023,P003,ST001,U099,2,1049,2098
7/24/2023,P011,ST002,U015,1,399,399
7/24/2023,P026,ST001,U055,2,130.8,261.6
7/24/2023,P039,ST002,U045,10,70.8,708
7/24/2023,P023,ST002,U068,8,1049,8392
7/24/2023,P047,ST001,U051,5,2392.8,11964
7/24/2023,P022,ST001,U049,7,55.8,390.6
7/24/2023,P016,ST001,U067,4,42.8,171.2
7/25/2023,P039,ST002,U016,9,70.8,637.2
7/25/2023,P035,ST001,U062,9,909,8181
7/25/2023,P031,ST002,U094,1,55.8,55.8
7/25/2023,P012,ST002,U067,8,337,2696
7/25/2023,P039,ST002,U042,4,70.8,283.2
7/25/2023,P041,ST002,U004,8,95.8,766.4
7/25/2023,P034,ST001,U092,3,49.8,149.4
7/25/2023,P009,ST002,U055,1,49.8,49.8
7/25/2023,P014,ST002,U009,10,42.8,428
7/25/2023,P028,ST001,U026,5,111.8,559
7/25/2023,P048,ST002,U074,8,909,7272
7/25/2023,P030,ST002,U032,8,111.8,894.4
7/25/2023,P031,ST002,U088,9,55.8,502.2
7/26/2023,P043,ST002,U059,9,70.8,637.2
7/26/2023,P024,ST001,U035,1,49.8,49.8
7/26/2023,P034,ST001,U048,3,49.8,149.4
7/26/2023,P012,ST001,U038,3,337,1011
7/26/2023,P006,ST002,U059,7,49.8,348.6
7/26/2023,P001,ST001,U063,2,55.8,111.6
7/26/2023,P027,ST002,U013,5,49.8,249
7/26/2023,P050,ST001,U100,6,130.8,784.8
7/26/2023,P020,ST002,U039,7,130.8,915.6
7/26/2023,P035,ST002,U026,9,909,8181
7/26/2023,P029,ST002,U011,6,70.8,424.8
7/26/2023,P043,ST001,U026,7,70.8,495.6
7/26/2023,P044,ST001,U006,3,55.8,167.4
7/26/2023,P031,ST001,U054,5,55.8,279
7/26/2023,P030,ST001,U026,5,111.8,559
7/26/2023,P035,ST001,U067,9,909,8181
7/26/2023,P036,ST002,U077,1,120.6,120.6
7/26/2023,P026,ST001,U066,7,130.8,915.6
7/26/2023,P012,ST002,U043,5,337,1685
7/26/2023,P029,ST002,U046,5,70.8,354
7/27/2023,P003,ST002,U066,3,1049,3147
7/27/2023,P027,ST002,U017,6,49.8,298.8
7/27/2023,P001,ST002,U084,4,55.8,223.2
7/27/2023,P002,ST001,U042,6,55.8,334.8
7/27/2023,P025,ST002,U058,8,130.8,1046.4
7/27/2023,P007,ST002,U035,9,49.8,448.2
7/27/2023,P017,ST001,U094,6,49.8,298.8
7/27/2023,P036,ST001,U039,6,120.6,723.6
7/27/2023,P018,ST002,U059,5,49.8,249
7/27/2023,P002,ST002,U013,5,55.8,279
7/27/2023,P034,ST002,U087,2,49.8,99.6
7/27/2023,P050,ST001,U003,3,130.8,392.4
7/27/2023,P037,ST002,U020,5,42.8,214
7/27/2023,P037,ST002,U089,5,42.8,214
7/27/2023,P009,ST001,U002,1,49.8,49.8
7/27/2023,P024,ST001,U060,6,49.8,298.8
7/27/2023,P022,ST002,U020,5,55.8,279
7/27/2023,P030,ST001,U057,3,111.8,335.4
7/28/2023,P045,ST001,U050,8,111.8,894.4
7/28/2023,P050,ST001,U067,8,130.8,1046.4
7/28/2023,P003,ST001,U079,2,1049,2098
7/28/2023,P047,ST002,U081,5,2392.8,11964
7/28/2023,P015,ST001,U003,7,42.8,299.6
7/28/2023,P030,ST001,U065,10,111.8,1118
7/28/2023,P049,ST002,U018,9,70.8,637.2
7/28/2023,P009,ST001,U066,5,49.8,249
7/28/2023,P043,ST002,U091,9,70.8,637.2
7/28/2023,P041,ST001,U034,4,95.8,383.2
7/28/2023,P006,ST001,U028,6,49.8,298.8
7/28/2023,P002,ST002,U024,3,55.8,167.4
7/28/2023,P050,ST001,U049,4,130.8,523.2
7/29/2023,P035,ST001,U045,7,909,6363
7/29/2023,P028,ST002,U002,5,111.8,559
7/29/2023,P022,ST001,U054,5,55.8,279
7/29/2023,P012,ST001,U006,4,337,1348
7/29/2023,P019,ST001,U053,3,4899,14697
7/29/2023,P007,ST001,U060,7,49.8,348.6
7/30/2023,P011,ST001,U028,3,399,1197
7/30/2023,P050,ST002,U074,6,130.8,784.8
7/30/2023,P027,ST001,U091,10,49.8,498
7/30/2023,P001,ST001,U081,10,55.8,558
7/30/2023,P013,ST002,U028,6,49.8,298.8
7/30/2023,P035,ST002,U068,2,909,1818
7/30/2023,P011,ST002,U004,5,399,1995
7/30/2023,P003,ST001,U053,1,1049,1049
7/30/2023,P038,ST002,U091,5,70.8,354
7/30/2023,P047,ST002,U001,10,2392.8,23928
7/30/2023,P030,ST001,U023,9,111.8,1006.2
7/30/2023,P022,ST002,U029,5,55.8,279
7/31/2023,P023,ST001,U086,10,1049,10490
7/31/2023,P030,ST002,U062,6,111.8,670.8
7/31/2023,P030,ST001,U070,4,111.8,447.2
8/1/2023,P039,ST001,U067,4,70.8,283.2
8/1/2023,P007,ST001,U017,9,49.8,448.2
8/1/2023,P020,ST001,U042,9,130.8,1177.2
8/1/2023,P034,ST002,U050,4,49.8,199.2
8/1/2023,P020,ST001,U054,7,130.8,915.6
8/1/2023,P028,ST002,U021,7,111.8,782.6
8/1/2023,P015,ST002,U074,7,42.8,299.6
8/1/2023,P023,ST001,U091,8,1049,8392
8/1/2023,P025,ST002,U010,7,130.8,915.6
8/1/2023,P010,ST002,U025,2,111.8,223.6
8/1/2023,P024,ST002,U012,6,49.8,298.8
8/1/2023,P006,ST002,U017,10,49.8,498
8/1/2023,P024,ST001,U099,1,49.8,49.8
8/1/2023,P044,ST002,U046,9,55.8,502.2
8/1/2023,P017,ST002,U079,1,49.8,49.8
8/1/2023,P034,ST001,U057,7,49.8,348.6
8/2/2023,P026,ST001,U053,9,130.8,1177.2
8/2/2023,P012,ST001,U072,4,337,1348
8/2/2023,P017,ST002,U081,10,49.8,498
8/2/2023,P019,ST001,U003,1,4899,4899
8/2/2023,P035,ST002,U070,10,909,9090
8/2/2023,P014,ST002,U002,9,42.8,385.2
8/3/2023,P045,ST002,U035,1,111.8,111.8
8/3/2023,P050,ST002,U044,5,130.8,654
8/3/2023,P032,ST001,U045,8,909,7272
8/3/2023,P027,ST001,U066,4,49.8,199.2
8/3/2023,P042,ST001,U012,8,4199,33592
8/3/2023,P034,ST002,U035,4,49.8,199.2
8/3/2023,P047,ST001,U018,7,2392.8,16749.6
8/3/2023,P043,ST001,U023,9,70.8,637.2
8/3/2023,P007,ST001,U019,8,49.8,398.4
8/3/2023,P006,ST001,U080,6,49.8,298.8
8/3/2023,P025,ST001,U005,10,130.8,1308
8/3/2023,P045,ST001,U066,6,111.8,670.8
8/3/2023,P024,ST001,U073,2,49.8,99.6
8/3/2023,P018,ST001,U021,8,49.8,398.4
8/4/2023,P003,ST001,U094,3,1049,3147
8/4/2023,P003,ST001,U070,6,1049,6294
8/4/2023,P047,ST001,U066,8,2392.8,19142.4
8/4/2023,P021,ST002,U018,4,55.8,223.2
8/4/2023,P017,ST001,U027,3,49.8,149.4
8/4/2023,P014,ST002,U006,7,42.8,299.6
8/4/2023,P024,ST001,U042,2,49.8,99.6
8/5/2023,P027,ST001,U012,1,49.8,49.8
8/5/2023,P009,ST002,U081,2,49.8,99.6
8/5/2023,P006,ST001,U025,4,49.8,199.2
8/5/2023,P006,ST001,U050,9,49.8,448.2
8/5/2023,P035,ST002,U095,4,909,3636
8/5/2023,P050,ST002,U079,8,130.8,1046.4
8/5/2023,P006,ST002,U032,7,49.8,348.6
8/5/2023,P033,ST002,U017,3,55.8,167.4
8/5/2023,P042,ST001,U073,3,4199,12597
8/5/2023,P037,ST002,U007,10,42.8,428
8/5/2023,P018,ST001,U099,10,49.8,498
8/5/2023,P031,ST001,U017,5,55.8,279
8/5/2023,P036,ST002,U090,5,120.6,603
8/5/2023,P011,ST002,U091,7,399,2793
8/5/2023,P040,ST001,U054,1,35.8,35.8
8/5/2023,P035,ST002,U030,8,909,7272
8/6/2023,P043,ST002,U012,10,70.8,708
8/6/2023,P004,ST001,U032,2,49.8,99.6
8/6/2023,P008,ST002,U002,10,49.8,498
8/6/2023,P035,ST001,U036,6,909,5454
8/6/2023,P029,ST001,U041,2,70.8,141.6
8/6/2023,P040,ST001,U051,5,35.8,179
8/6/2023,P022,ST002,U073,10,55.8,558
8/6/2023,P025,ST002,U090,6,130.8,784.8
8/6/2023,P022,ST002,U028,5,55.8,279
8/6/2023,P039,ST002,U037,10,70.8,708
8/6/2023,P011,ST002,U055,8,399,3192
8/6/2023,P024,ST002,U044,6,49.8,298.8
8/6/2023,P010,ST001,U055,8,111.8,894.4
8/6/2023,P028,ST002,U035,5,111.8,559
8/6/2023,P003,ST002,U011,10,1049,10490
8/7/2023,P010,ST002,U016,5,111.8,559
8/7/2023,P024,ST001,U080,9,49.8,448.2
8/8/2023,P041,ST002,U050,8,95.8,766.4
8/8/2023,P040,ST001,U053,7,35.8,250.6
8/9/2023,P033,ST001,U057,1,55.8,55.8
8/9/2023,P039,ST001,U053,5,70.8,354
8/9/2023,P010,ST002,U052,7,111.8,782.6
8/9/2023,P013,ST002,U077,1,49.8,49.8
8/9/2023,P026,ST001,U016,4,130.8,523.2
8/9/2023,P030,ST002,U069,3,111.8,335.4
8/9/2023,P036,ST002,U046,7,120.6,844.2
8/9/2023,P035,ST002,U010,1,909,909
8/9/2023,P043,ST002,U001,7,70.8,495.6
8/9/2023,P042,ST002,U049,3,4199,12597
8/9/2023,P026,ST002,U094,2,130.8,261.6
8/9/2023,P004,ST001,U021,9,49.8,448.2
8/9/2023,P047,ST001,U012,7,2392.8,16749.6
8/9/2023,P024,ST001,U036,9,49.8,448.2
8/9/2023,P026,ST002,U081,1,130.8,130.8
8/9/2023,P044,ST002,U005,8,55.8,446.4
8/9/2023,P040,ST001,U078,10,35.8,358
8/9/2023,P020,ST002,U003,7,130.8,915.6
8/10/2023,P049,ST002,U023,4,70.8,283.2
8/10/2023,P014,ST002,U062,9,42.8,385.2
8/10/2023,P048,ST002,U069,8,909,7272
8/10/2023,P049,ST001,U031,10,70.8,708
8/10/2023,P044,ST002,U008,9,55.8,502.2
8/10/2023,P002,ST002,U035,1,55.8,55.8
8/10/2023,P039,ST002,U038,3,70.8,212.4
8/10/2023,P018,ST002,U010,6,49.8,298.8
8/10/2023,P037,ST001,U024,1,42.8,42.8
8/10/2023,P026,ST001,U002,8,130.8,1046.4
8/10/2023,P024,ST001,U085,4,49.8,199.2
8/10/2023,P002,ST002,U042,1,55.8,55.8
8/10/2023,P016,ST002,U100,2,42.8,85.6
8/10/2023,P038,ST001,U037,8,70.8,566.4
8/10/2023,P048,ST002,U068,2,909,1818
8/10/2023,P037,ST001,U012,9,42.8,385.2
8/10/2023,P018,ST001,U053,8,49.8,398.4
8/10/2023,P025,ST001,U030,3,130.8,392.4
8/10/2023,P034,ST001,U066,5,49.8,249
8/11/2023,P010,ST001,U009,5,111.8,559
8/11/2023,P038,ST001,U046,9,70.8,637.2
8/11/2023,P011,ST002,U064,8,399,3192
8/11/2023,P044,ST002,U072,5,55.8,279
8/12/2023,P021,ST001,U057,1,55.8,55.8
8/12/2023,P049,ST002,U048,10,70.8,708
8/12/2023,P010,ST001,U086,8,111.8,894.4
8/12/2023,P045,ST001,U005,2,111.8,223.6
8/12/2023,P049,ST001,U031,9,70.8,637.2
8/12/2023,P035,ST001,U021,10,909,9090
8/12/2023,P008,ST002,U069,8,49.8,398.4
8/12/2023,P039,ST002,U024,9,70.8,637.2
8/12/2023,P040,ST001,U011,4,35.8,143.2
8/12/2023,P024,ST001,U004,10,49.8,498
8/12/2023,P024,ST002,U085,5,49.8,249
8/12/2023,P029,ST002,U015,5,70.8,354
8/12/2023,P020,ST002,U067,5,130.8,654
8/12/2023,P034,ST002,U012,7,49.8,348.6
8/12/2023,P018,ST002,U087,1,49.8,49.8
8/12/2023,P038,ST002,U042,10,70.8,708
8/12/2023,P027,ST001,U080,1,49.8,49.8
8/12/2023,P044,ST001,U063,10,55.8,558
8/13/2023,P019,ST002,U039,1,4899,4899
8/13/2023,P042,ST002,U014,9,4199,37791
8/13/2023,P048,ST001,U044,6,909,5454
8/13/2023,P030,ST002,U038,5,111.8,559
8/13/2023,P039,ST002,U022,5,70.8,354
8/13/2023,P006,ST001,U067,6,49.8,298.8
8/13/2023,P036,ST002,U047,7,120.6,844.2
8/13/2023,P011,ST002,U010,1,399,399
8/13/2023,P024,ST001,U059,6,49.8,298.8
8/13/2023,P030,ST002,U082,2,111.8,223.6
8/13/2023,P009,ST001,U032,10,49.8,498
8/14/2023,P018,ST001,U025,3,49.8,149.4
8/14/2023,P001,ST002,U056,3,55.8,167.4
8/14/2023,P035,ST001,U062,1,909,909
8/14/2023,P041,ST002,U037,4,95.8,383.2
8/14/2023,P044,ST002,U055,5,55.8,279
8/14/2023,P046,ST001,U046,2,130.8,261.6
8/14/2023,P017,ST002,U033,10,49.8,498
8/14/2023,P046,ST002,U042,9,130.8,1177.2
8/14/2023,P036,ST001,U052,5,120.6,603
8/14/2023,P035,ST002,U096,7,909,6363
8/14/2023,P030,ST002,U099,7,111.8,782.6
8/15/2023,P011,ST002,U082,10,399,3990
8/15/2023,P030,ST002,U071,8,111.8,894.4
8/15/2023,P042,ST001,,10,4199,41990
8/15/2023,P021,ST001,U083,9,55.8,502.2
8/15/2023,P047,ST001,U049,3,2392.8,7178.4
8/15/2023,P044,ST001,U027,3,55.8,167.4
8/15/2023,P021,ST002,U075,2,55.8,111.6
8/15/2023,P040,ST001,U020,3,35.8,107.4
8/15/2023,P044,ST001,U022,3,55.8,167.4
8/15/2023,P003,ST001,U070,5,1049,5245
8/16/2023,P002,ST002,U053,10,55.8,558
8/16/2023,P011,ST002,U007,5,399,1995
8/16/2023,P006,ST002,U091,6,49.8,298.8
8/16/2023,P032,ST001,U011,3,909,2727
8/16/2023,P016,ST001,U055,8,42.8,342.4
8/16/2023,P040,ST002,U096,5,35.8,179
8/16/2023,P019,ST002,U024,5,4899,24495
8/16/2023,P020,ST001,U007,6,130.8,784.8
8/17/2023,P039,ST002,U025,9,70.8,637.2
8/17/2023,P010,ST002,U030,10,111.8,1118
8/17/2023,P044,ST001,U008,8,55.8,446.4
8/17/2023,P006,ST001,U047,8,49.8,398.4
8/17/2023,P025,ST002,U084,5,130.8,654
8/18/2023,P013,ST001,U086,2,49.8,99.6
8/18/2023,P010,ST002,U014,2,111.8,223.6
8/18/2023,P041,ST001,U021,10,95.8,958
8/18/2023,P013,ST002,U031,7,49.8,348.6
8/18/2023,P005,ST001,U060,7,49.8,348.6
8/18/2023,P010,ST001,U072,9,111.8,1006.2
8/18/2023,P043,ST002,U043,5,70.8,354
8/18/2023,P032,ST001,U055,3,909,2727
8/18/2023,P020,ST001,U063,4,130.8,523.2
8/18/2023,P017,ST002,U057,7,49.8,348.6
8/18/2023,P008,ST001,U036,5,49.8,249
8/18/2023,P046,ST002,U003,7,130.8,915.6
8/18/2023,P043,ST002,U006,2,70.8,141.6
8/18/2023,P035,ST001,U065,6,909,5454
8/18/2023,P003,ST001,U007,10,1049,10490
8/18/2023,P025,ST001,U016,10,130.8,1308
8/18/2023,P005,ST002,U038,4,49.8,199.2
8/19/2023,P041,ST001,U099,10,95.8,958
8/19/2023,P046,ST001,U051,2,130.8,261.6
8/19/2023,P002,ST002,U049,10,55.8,558
8/19/2023,P040,ST001,U099,2,35.8,71.6
8/19/2023,P044,ST001,U095,7,55.8,390.6
8/19/2023,P050,ST001,U064,7,130.8,915.6
8/19/2023,P039,ST001,U034,3,70.8,212.4
8/19/2023,P050,ST002,U088,8,130.8,1046.4
8/19/2023,P020,ST002,U008,1,130.8,130.8
8/19/2023,P021,ST002,U006,7,55.8,390.6
8/19/2023,P017,ST001,U025,5,49.8,249
8/20/2023,P031,ST001,U043,2,55.8,111.6
8/20/2023,P017,ST001,U084,10,49.8,498
8/20/2023,P013,ST001,U016,3,49.8,149.4
8/20/2023,P010,ST002,U055,3,111.8,335.4
8/20/2023,P026,ST002,U097,8,130.8,1046.4
8/20/2023,P037,ST001,U051,4,42.8,171.2
8/20/2023,P004,ST001,U046,9,49.8,448.2
8/20/2023,P014,ST001,U057,2,42.8,85.6
8/20/2023,P042,ST002,U040,1,4199,4199
8/20/2023,P029,ST001,U060,5,70.8,354
8/20/2023,P027,ST001,U015,3,49.8,149.4
8/20/2023,P020,ST001,U088,8,130.8,1046.4
8/21/2023,P008,ST002,U055,9,49.8,448.2
8/21/2023,P041,ST002,U005,10,95.8,958
8/21/2023,P032,ST001,U025,3,909,2727
8/21/2023,P025,ST001,U039,3,130.8,392.4
8/21/2023,P019,ST002,U041,6,4899,29394
8/21/2023,P034,ST002,U049,6,49.8,298.8
8/21/2023,P018,ST001,U024,8,49.8,398.4
8/21/2023,P038,ST001,U062,1,70.8,70.8
8/21/2023,P003,ST002,U058,9,1049,9441
8/21/2023,P042,ST002,U067,7,4199,29393
8/21/2023,P018,ST002,U090,2,49.8,99.6
8/21/2023,P050,ST002,U066,10,130.8,1308
8/21/2023,P026,ST001,U053,7,130.8,915.6
8/21/2023,P034,ST001,U072,2,49.8,99.6
8/21/2023,P021,ST001,U089,4,55.8,223.2
8/21/2023,P012,ST001,U050,3,337,1011
8/21/2023,P022,ST002,U028,3,55.8,167.4
8/21/2023,P049,ST002,U064,6,70.8,424.8
8/21/2023,P041,ST001,U060,9,95.8,862.2
8/21/2023,P030,ST002,U093,8,111.8,894.4
8/22/2023,P041,ST001,U064,4,95.8,383.2
8/22/2023,P049,ST001,U092,4,70.8,283.2
8/22/2023,P044,ST001,U077,5,55.8,279
8/22/2023,P040,ST002,U049,7,35.8,250.6
8/22/2023,P010,ST001,U058,5,111.8,559
8/22/2023,P030,ST002,U007,4,111.8,447.2
8/22/2023,P049,ST001,U022,5,70.8,354
8/22/2023,P047,ST002,U024,3,2392.8,7178.4
8/22/2023,P034,ST001,U099,6,49.8,298.8
8/22/2023,P049,ST001,U022,6,70.8,424.8
8/22/2023,P047,ST002,U008,2,2392.8,4785.6
8/22/2023,P024,ST002,U045,3,49.8,149.4
8/22/2023,P029,ST001,U085,3,70.8,212.4
8/22/2023,P037,ST001,U012,1,42.8,42.8
8/22/2023,P033,ST001,U041,6,55.8,334.8
8/22/2023,P048,ST001,U053,8,909,7272
8/22/2023,P010,ST002,U088,7,111.8,782.6
8/23/2023,P021,ST002,U077,2,55.8,111.6
8/23/2023,P003,ST002,U093,10,1049,10490
8/23/2023,P004,ST002,U092,10,49.8,498
8/24/2023,P043,ST001,U071,6,70.8,424.8
8/24/2023,P005,ST002,U056,1,49.8,49.8
8/24/2023,P028,ST001,U097,9,111.8,1006.2
8/24/2023,P042,ST002,U081,4,4199,16796
8/24/2023,P009,ST001,U027,1,49.8,49.8
8/24/2023,P013,ST001,U099,10,49.8,498
8/24/2023,P039,ST001,U056,3,70.8,212.4
8/24/2023,P039,ST001,U074,10,70.8,708
8/24/2023,P023,ST001,U096,10,1049,10490
8/24/2023,P037,ST002,U100,4,42.8,171.2
8/24/2023,P047,ST001,U023,2,2392.8,4785.6
8/25/2023,P029,ST002,U094,3,70.8,212.4
8/25/2023,P048,ST002,U032,10,909,9090
8/25/2023,P046,ST002,U080,10,130.8,1308
8/25/2023,P043,ST002,U015,1,70.8,70.8
8/25/2023,P022,ST002,U029,7,55.8,390.6
8/25/2023,P012,ST002,U073,6,337,2022
8/25/2023,P019,ST001,U070,5,4899,24495
8/25/2023,P007,ST001,U035,10,49.8,498
8/25/2023,P034,ST001,U002,3,49.8,149.4
8/25/2023,P039,ST002,U042,5,70.8,354
8/25/2023,P001,ST002,U015,4,55.8,223.2
8/26/2023,P010,ST001,U041,2,111.8,223.6
8/26/2023,P021,ST002,U088,2,55.8,111.6
8/26/2023,P043,ST001,U097,2,70.8,141.6
8/26/2023,P007,ST001,U073,9,49.8,448.2
8/26/2023,P026,ST002,U086,7,130.8,915.6
8/26/2023,P049,ST002,U033,2,70.8,141.6
8/26/2023,P017,ST001,U011,1,49.8,49.8
8/26/2023,P033,ST001,U051,8,55.8,446.4
8/27/2023,P041,ST001,U075,4,95.8,383.2
8/27/2023,P029,ST002,U039,4,70.8,283.2
8/27/2023,P042,ST002,U022,10,4199,41990
8/27/2023,P009,ST001,U084,5,49.8,249
8/27/2023,P004,ST002,U021,2,49.8,99.6
8/27/2023,P024,ST002,U030,1,49.8,49.8
8/27/2023,P017,ST002,U070,3,49.8,149.4
8/27/2023,P011,ST001,,2,399,798
8/27/2023,P030,ST002,U071,7,111.8,782.6
8/27/2023,P027,ST002,U031,5,49.8,249
8/27/2023,P019,ST002,U034,9,4899,44091
8/27/2023,P015,ST001,U057,10,42.8,428
8/27/2023,P004,ST001,U032,5,49.8,249
8/27/2023,P008,ST002,U037,5,49.8,249
8/27/2023,P001,ST001,U034,9,55.8,502.2
8/27/2023,P002,ST002,U046,10,55.8,558
8/27/2023,P002,ST002,U052,9,55.8,502.2
8/27/2023,P042,ST002,U078,9,4199,37791
8/27/2023,P012,ST001,U011,5,337,1685
8/28/2023,P005,ST002,U062,4,49.8,199.2
8/28/2023,P050,ST002,U062,8,130.8,1046.4
8/28/2023,P050,ST001,U060,3,130.8,392.4
8/28/2023,P010,ST001,U013,9,111.8,1006.2
8/28/2023,P037,ST001,U036,8,42.8,342.4
8/28/2023,P013,ST001,U072,8,49.8,398.4
8/28/2023,P042,ST002,U015,6,4199,25194
8/28/2023,P032,ST001,U021,3,909,2727
8/28/2023,P005,ST002,U054,4,49.8,199.2
8/28/2023,P021,ST002,U012,1,55.8,55.8
8/28/2023,P022,ST002,U088,2,55.8,111.6
8/28/2023,P025,ST001,U045,4,130.8,523.2
8/28/2023,P013,ST002,U079,8,49.8,398.4
8/28/2023,P009,ST002,U071,10,49.8,498
8/28/2023,P025,ST001,U033,7,130.8,915.6
8/28/2023,P020,ST001,U072,7,130.8,915.6
8/28/2023,P005,ST001,U086,10,49.8,498
8/28/2023,P050,ST001,U060,4,130.8,523.2
8/28/2023,P032,ST001,U083,7,909,6363
8/28/2023,P041,ST002,U086,7,95.8,670.6
8/29/2023,P037,ST001,U007,2,42.8,85.6
8/29/2023,P011,ST001,U029,8,399,3192
8/30/2023,P010,ST002,U022,8,111.8,894.4
8/30/2023,P009,ST001,U055,2,49.8,99.6
8/30/2023,P030,ST001,U087,7,111.8,782.6
8/30/2023,P038,ST001,U072,9,70.8,637.2
8/30/2023,P011,ST001,U036,6,399,2394
8/30/2023,P009,ST001,U022,7,49.8,348.6
8/30/2023,P036,ST002,U037,2,120.6,241.2
8/30/2023,P005,ST001,U051,6,49.8,298.8
8/30/2023,P034,ST002,U095,4,49.8,199.2
8/30/2023,P033,ST002,U083,2,55.8,111.6
8/30/2023,P018,ST001,U064,10,49.8,498
8/30/2023,P026,ST002,U073,2,130.8,261.6
8/30/2023,P026,ST002,U009,6,130.8,784.8
8/31/2023,P040,ST002,U099,7,35.8,250.6
8/31/2023,P028,ST002,U062,10,111.8,1118
8/31/2023,P038,ST001,U020,8,70.8,566.4
8/31/2023,P019,ST001,U033,7,4899,34293
