Date,ProductID,StoreID,QtyIn,QtyOut,Balance
3/13/2024,P019,ST001,0,0,0
3/13/2024,P015,ST002,0,6,26
3/13/2024,P037,ST002,0,7,27
3/13/2024,P001,ST001,0,8,61
3/13/2024,P042,ST002,0,0,0
3/13/2024,P048,ST002,0,2,125
3/13/2024,P043,ST001,46,0,46
3/13/2024,P016,ST002,0,0,0
3/13/2024,P005,ST001,0,0,0
3/13/2024,P033,ST002,0,0,0
3/13/2024,P018,ST001,0,0,0
3/13/2024,P029,ST002,0,0,0
3/13/2024,P042,ST002,0,0,0
3/14/2024,P041,ST002,22,0,22
3/14/2024,P013,ST001,0,0,0
3/14/2024,P049,ST001,0,4,32
3/14/2024,P006,ST001,0,0,0
3/14/2024,P042,ST001,100,7,182
3/14/2024,P007,ST002,0,0,0
3/14/2024,P023,ST002,0,0,0
3/15/2024,P045,ST001,93,5,126
3/15/2024,P050,ST002,92,8,155
3/15/2024,P024,ST002,0,2,44
3/15/2024,P020,ST001,0,3,56
3/15/2024,P022,ST001,0,4,54
3/15/2024,P026,ST002,0,0,0
3/15/2024,P030,ST002,0,3,18
3/15/2024,P002,ST002,0,9,25
3/15/2024,P015,ST002,0,2,24
3/15/2024,P022,ST001,0,7,47
3/15/2024,P032,ST002,0,9,76
3/15/2024,P014,ST002,0,0,0
3/16/2024,P024,ST001,73,3,114
3/16/2024,P006,ST001,0,0,0
3/16/2024,P046,ST002,0,3,12
3/16/2024,P038,ST001,0,8,42
3/16/2024,P009,ST002,0,0,0
3/16/2024,P006,ST001,0,0,0
3/16/2024,P037,ST001,0,4,24
3/16/2024,P012,ST002,0,7,41
3/16/2024,P006,ST002,0,7,108
3/16/2024,P038,ST002,0,10,35
3/16/2024,P008,ST001,0,9,63
3/16/2024,P011,ST002,0,0,0
3/16/2024,P031,ST001,0,0,0
3/16/2024,P008,ST002,0,0,0
3/17/2024,P020,ST001,0,2,54
3/17/2024,P004,ST001,0,9,87
3/17/2024,P002,ST001,0,0,0
3/17/2024,P015,ST002,0,8,16
3/17/2024,P030,ST002,0,10,8
3/17/2024,P026,ST002,0,0,0
3/18/2024,P015,ST002,0,5,11
3/18/2024,P045,ST001,0,3,123
3/18/2024,P029,ST001,0,0,0
3/18/2024,P042,ST001,0,5,177
3/18/2024,P019,ST002,0,9,30
3/18/2024,P050,ST001,0,10,28
3/18/2024,P011,ST002,0,0,0
3/18/2024,P003,ST002,0,1,1
3/18/2024,P027,ST002,64,0,64
3/18/2024,P030,ST001,0,0,0
3/18/2024,P032,ST002,45,10,111
3/18/2024,P021,ST002,0,1,53
3/18/2024,P008,ST002,0,0,0
3/19/2024,P011,ST001,0,0,0
3/19/2024,P014,ST002,0,0,0
3/19/2024,P039,ST002,0,9,61
3/19/2024,P004,ST001,0,2,85
3/19/2024,P005,ST002,0,0,0
3/19/2024,P019,ST001,0,0,0
3/19/2024,P001,ST002,0,5,77
3/19/2024,P048,ST001,79,5,125
3/19/2024,P002,ST001,0,0,0
3/20/2024,P034,ST001,0,9,58
3/20/2024,P008,ST001,0,9,54
3/20/2024,P037,ST002,0,8,19
3/20/2024,P039,ST002,0,10,51
3/20/2024,P038,ST001,0,9,33
3/20/2024,P015,ST001,0,0,0
3/21/2024,P031,ST001,0,0,0
3/21/2024,P009,ST002,0,0,0
3/21/2024,P023,ST001,16,10,71
3/21/2024,P014,ST002,0,0,0
3/21/2024,P015,ST001,0,0,0
3/21/2024,P031,ST001,93,0,93
3/21/2024,P009,ST002,0,0,0
3/21/2024,P010,ST001,0,0,0
3/21/2024,P039,ST002,0,9,42
3/21/2024,P007,ST002,0,0,0
3/21/2024,P046,ST002,71,9,74
3/22/2024,P020,ST002,0,0,0
3/22/2024,P040,ST002,0,8,72
3/22/2024,P002,ST002,0,7,18
3/22/2024,P030,ST001,0,0,0
3/22/2024,P033,ST002,0,0,0
3/22/2024,P044,ST001,0,10,29
3/22/2024,P040,ST001,84,0,84
3/22/2024,P033,ST001,0,0,0
3/22/2024,P014,ST002,0,0,0
3/22/2024,P049,ST002,0,4,40
3/23/2024,P042,ST002,0,0,0
3/23/2024,P012,ST002,0,8,33
3/23/2024,P023,ST001,0,2,69
3/23/2024,P016,ST002,0,0,0
3/23/2024,P022,ST002,86,9,155
3/23/2024,P046,ST002,0,3,71
3/24/2024,P030,ST002,0,8,0
3/24/2024,P028,ST001,0,2,47
3/24/2024,P005,ST001,0,0,0
3/24/2024,P008,ST002,0,0,0
3/24/2024,P025,ST002,0,0,0
3/24/2024,P040,ST002,30,10,92
3/24/2024,P008,ST002,0,0,0
3/24/2024,P003,ST002,0,1,0
3/24/2024,P048,ST001,57,2,180
3/24/2024,P042,ST002,0,0,0
3/24/2024,P024,ST002,54,5,93
3/25/2024,P045,ST001,0,2,121
3/25/2024,P041,ST002,0,9,13
3/25/2024,P046,ST001,0,0,0
3/25/2024,P022,ST002,0,2,153
3/25/2024,P036,ST002,0,7,0
3/25/2024,P005,ST001,0,0,0
3/25/2024,P026,ST002,0,0,0
3/25/2024,P050,ST002,0,10,145
3/25/2024,P023,ST001,0,6,63
3/25/2024,P044,ST001,0,2,27
3/25/2024,P040,ST002,0,1,91
3/25/2024,P037,ST001,0,9,15
3/25/2024,P002,ST001,21,0,21
3/26/2024,P025,ST001,0,0,0
3/26/2024,P036,ST002,0,0,0
3/26/2024,P046,ST002,0,2,69
3/26/2024,P024,ST001,0,1,113
3/26/2024,P036,ST001,0,9,38
3/26/2024,P047,ST001,0,0,0
3/26/2024,P041,ST002,0,6,7
3/26/2024,P007,ST001,0,9,6
3/26/2024,P050,ST002,0,5,140
3/26/2024,P026,ST002,0,0,0
3/26/2024,P050,ST001,90,9,109
3/26/2024,P035,ST002,0,0,0
3/26/2024,P001,ST001,0,3,58
3/27/2024,P023,ST001,0,1,62
3/27/2024,P036,ST001,0,2,36
3/27/2024,P017,ST001,0,1,52
3/27/2024,P041,ST001,64,0,64
3/27/2024,P048,ST001,69,3,246
3/27/2024,P004,ST002,0,4,147
3/27/2024,P016,ST002,0,0,0
3/27/2024,P006,ST001,0,0,0
3/27/2024,P044,ST001,0,9,18
3/27/2024,P029,ST002,0,0,0
3/27/2024,P038,ST002,0,3,32
3/28/2024,P010,ST002,30,0,30
3/28/2024,P042,ST001,0,1,176
3/28/2024,P004,ST002,0,5,142
3/28/2024,P010,ST002,0,5,25
3/28/2024,P020,ST001,0,2,52
3/28/2024,P036,ST002,0,0,0
3/28/2024,P038,ST002,0,6,26
3/28/2024,P046,ST001,0,0,0
3/28/2024,P047,ST001,0,0,0
3/28/2024,P015,ST001,91,0,91
3/28/2024,P020,ST002,0,0,0
3/28/2024,P026,ST002,0,0,0
3/28/2024,P034,ST002,0,0,0
3/29/2024,P013,ST002,0,5,39
3/29/2024,P031,ST001,10,8,95
3/29/2024,P033,ST001,0,0,0
3/29/2024,P050,ST001,0,6,103
3/29/2024,P010,ST002,0,1,24
3/30/2024,P044,ST002,0,5,4
3/30/2024,P027,ST002,0,4,60
3/30/2024,P028,ST001,0,4,43
3/30/2024,P025,ST002,60,0,60
3/30/2024,P018,ST002,0,1,140
3/30/2024,P038,ST001,0,7,26
3/30/2024,P016,ST002,0,0,0
3/30/2024,P042,ST002,0,0,0
3/30/2024,P044,ST002,0,4,0
3/30/2024,P018,ST002,0,6,134
3/31/2024,P030,ST001,0,0,0
3/31/2024,P007,ST001,0,1,5
3/31/2024,P002,ST001,0,6,15
3/31/2024,P023,ST001,0,1,61
3/31/2024,P029,ST002,0,0,0
3/31/2024,P045,ST002,0,0,0
3/31/2024,P017,ST002,0,0,0
3/31/2024,P041,ST001,0,1,63
3/31/2024,P013,ST002,0,4,35
3/31/2024,P002,ST001,0,9,6
3/31/2024,P044,ST001,0,6,12
3/31/2024,P025,ST001,38,0,38
3/31/2024,P021,ST002,0,5,48
4/1/2024,P019,ST001,0,0,0
4/1/2024,P012,ST002,0,2,31
4/1/2024,P050,ST002,0,5,135
4/1/2024,P017,ST002,0,0,0
4/1/2024,P032,ST002,0,9,102
4/2/2024,P016,ST001,37,10,87
4/2/2024,P039,ST001,0,9,65
4/2/2024,P048,ST001,0,10,236
4/2/2024,P020,ST002,0,0,0
4/2/2024,P016,ST001,0,6,81
4/2/2024,P020,ST001,0,2,50
4/2/2024,P004,ST002,0,4,138
4/2/2024,P048,ST002,0,1,124
4/2/2024,P027,ST001,0,0,0
4/2/2024,P043,ST001,0,1,45
4/2/2024,P007,ST002,0,0,0
4/2/2024,P030,ST001,0,0,0
4/3/2024,P003,ST001,0,0,0
4/3/2024,P040,ST002,0,3,88
4/3/2024,P012,ST002,0,6,25
4/3/2024,P040,ST001,0,7,77
4/3/2024,P009,ST002,0,0,0
4/3/2024,P038,ST001,0,10,16
4/3/2024,P019,ST002,0,10,20
4/3/2024,P006,ST001,0,0,0
4/3/2024,P005,ST002,0,0,0
4/3/2024,P004,ST001,0,4,81
4/3/2024,P033,ST002,0,0,0
4/3/2024,P017,ST002,0,0,0
4/3/2024,P001,ST001,0,8,50
4/4/2024,P035,ST002,0,0,0
4/4/2024,P046,ST002,80,8,141
4/4/2024,P010,ST002,0,7,17
4/4/2024,P004,ST002,0,7,131
4/4/2024,P030,ST002,0,0,0
4/5/2024,P036,ST001,0,10,26
4/5/2024,P028,ST001,0,5,38
4/5/2024,P047,ST001,0,0,0
4/5/2024,P023,ST002,0,0,0
4/5/2024,P038,ST002,0,7,19
4/5/2024,P048,ST002,0,1,123
4/6/2024,P004,ST002,0,10,121
4/6/2024,P032,ST002,0,6,96
4/6/2024,P023,ST002,0,0,0
4/6/2024,P040,ST001,0,7,70
4/6/2024,P027,ST001,0,0,0
4/6/2024,P014,ST001,0,0,0
4/6/2024,P003,ST001,0,0,0
4/6/2024,P032,ST002,0,7,89
4/6/2024,P021,ST002,0,7,41
4/6/2024,P043,ST002,0,0,0
4/6/2024,P026,ST001,0,0,0
4/7/2024,P029,ST002,0,0,0
4/7/2024,P035,ST002,0,0,0
4/7/2024,P035,ST002,0,0,0
4/7/2024,P012,ST001,0,0,0
4/7/2024,P029,ST001,0,0,0
4/7/2024,P001,ST001,0,7,43
4/7/2024,P047,ST002,0,3,11
4/7/2024,P032,ST001,0,0,0
4/7/2024,P026,ST002,0,0,0
4/8/2024,P031,ST002,0,3,0
4/8/2024,P044,ST002,0,0,0
4/8/2024,P030,ST001,0,0,0
4/8/2024,P043,ST002,0,0,0
4/8/2024,P009,ST001,0,0,0
4/8/2024,P017,ST001,0,1,51
4/8/2024,P025,ST001,0,7,31
4/8/2024,P019,ST002,0,3,17
4/8/2024,P005,ST001,0,0,0
4/8/2024,P025,ST002,0,4,56
4/8/2024,P046,ST001,0,0,0
4/8/2024,P009,ST002,0,0,0
4/8/2024,P015,ST002,0,6,5
4/8/2024,P021,ST001,0,5,75
4/9/2024,P025,ST002,22,10,68
4/9/2024,P045,ST001,0,8,113
4/9/2024,P019,ST001,0,0,0
4/9/2024,P049,ST002,0,7,33
4/9/2024,P012,ST002,0,9,16
4/9/2024,P037,ST002,0,1,18
4/9/2024,P040,ST001,0,8,62
4/9/2024,P036,ST002,0,0,0
4/10/2024,P045,ST002,0,0,0
4/10/2024,P042,ST001,0,6,170
4/10/2024,P003,ST002,0,0,0
4/10/2024,P017,ST002,0,0,0
4/10/2024,P009,ST001,0,0,0
4/10/2024,P044,ST001,0,1,11
4/10/2024,P004,ST002,65,3,183
4/10/2024,P022,ST001,0,3,44
4/10/2024,P003,ST001,0,0,0
4/10/2024,P043,ST002,0,0,0
4/11/2024,P020,ST001,0,4,46
4/11/2024,P015,ST002,0,3,2
4/11/2024,P006,ST001,0,0,0
4/11/2024,P035,ST002,0,0,0
4/11/2024,P021,ST001,0,5,70
4/11/2024,P016,ST002,0,0,0
4/11/2024,P048,ST001,0,5,231
4/11/2024,P007,ST002,0,0,0
4/11/2024,P024,ST001,0,2,111
4/12/2024,P002,ST002,64,7,75
4/12/2024,P043,ST001,0,5,40
4/12/2024,P045,ST001,0,6,107
4/12/2024,P035,ST001,0,0,0
4/12/2024,P012,ST001,0,0,0
4/12/2024,P025,ST001,78,1,108
4/12/2024,P040,ST001,0,2,60
4/12/2024,P039,ST002,0,2,40
4/12/2024,P050,ST001,0,10,93
4/13/2024,P032,ST001,0,0,0
4/13/2024,P050,ST002,0,4,131
4/13/2024,P017,ST001,0,5,46
4/13/2024,P027,ST002,100,9,151
4/13/2024,P017,ST002,84,0,84
4/13/2024,P020,ST002,0,0,0
4/13/2024,P046,ST001,48,0,48
4/13/2024,P019,ST002,0,9,8
4/13/2024,P006,ST002,0,10,98
4/13/2024,P041,ST001,0,9,54
4/13/2024,P019,ST001,0,0,0
4/13/2024,P024,ST002,0,5,88
4/13/2024,P010,ST002,0,9,8
4/13/2024,P022,ST002,78,1,230
4/14/2024,P024,ST002,98,4,182
4/14/2024,P046,ST002,0,2,139
4/14/2024,P048,ST002,0,9,114
4/14/2024,P050,ST002,0,5,126
4/14/2024,P009,ST001,0,0,0
4/14/2024,P030,ST001,0,0,0
4/14/2024,P031,ST002,64,0,64
4/14/2024,P001,ST002,0,8,69
4/14/2024,P030,ST002,0,0,0
4/14/2024,P043,ST002,0,0,0
4/14/2024,P033,ST002,0,0,0
4/14/2024,P046,ST002,0,8,131
4/15/2024,P047,ST001,0,0,0
4/15/2024,P001,ST002,0,8,61
4/15/2024,P032,ST002,0,10,79
4/15/2024,P045,ST001,0,4,103
4/15/2024,P023,ST001,0,4,57
4/15/2024,P007,ST002,0,0,0
4/15/2024,P027,ST002,0,2,149
4/15/2024,P023,ST002,0,0,0
4/15/2024,P038,ST001,0,10,6
4/15/2024,P020,ST001,0,4,42
4/15/2024,P018,ST002,0,10,124
4/15/2024,P021,ST002,0,9,32
4/15/2024,P002,ST001,0,2,4
4/15/2024,P041,ST001,0,2,52
4/15/2024,P034,ST001,0,2,56
4/16/2024,P044,ST001,0,6,5
4/16/2024,P028,ST002,0,10,133
4/16/2024,P032,ST002,0,2,77
4/16/2024,P034,ST002,0,0,0
4/16/2024,P004,ST002,0,6,177
4/16/2024,P012,ST002,0,6,10
4/16/2024,P029,ST001,0,0,0
4/16/2024,P025,ST001,0,5,103
4/16/2024,P032,ST002,0,10,67
4/16/2024,P037,ST001,0,7,8
4/16/2024,P031,ST001,0,6,89
4/16/2024,P019,ST002,0,5,3
4/16/2024,P007,ST001,0,2,3
4/16/2024,P009,ST001,97,0,97
4/16/2024,P011,ST001,0,0,0
4/17/2024,P032,ST001,0,0,0
4/17/2024,P035,ST001,0,0,0
4/17/2024,P048,ST001,0,3,228
4/17/2024,P045,ST001,0,9,94
4/17/2024,P015,ST002,0,1,1
4/17/2024,P031,ST002,0,2,62
4/17/2024,P008,ST002,0,0,0
4/17/2024,P027,ST002,0,5,144
4/17/2024,P009,ST001,0,7,90
4/17/2024,P040,ST001,0,9,51
4/17/2024,P029,ST002,0,0,0
4/17/2024,P026,ST002,0,0,0
4/17/2024,P049,ST001,0,9,23
4/18/2024,P027,ST001,0,0,0
4/18/2024,P030,ST002,0,0,0
4/18/2024,P024,ST001,0,1,110
4/18/2024,P007,ST002,0,0,0
4/18/2024,P020,ST002,0,0,0
4/18/2024,P022,ST001,0,3,41
4/18/2024,P050,ST001,0,1,92
4/18/2024,P031,ST001,0,9,80
4/18/2024,P030,ST002,0,0,0
4/18/2024,P015,ST001,0,9,82
4/18/2024,P026,ST001,0,0,0
4/18/2024,P022,ST001,0,8,33
4/18/2024,P019,ST002,0,1,2
4/18/2024,P002,ST001,85,3,86
4/19/2024,P035,ST002,0,0,0
4/19/2024,P049,ST001,0,8,15
4/19/2024,P007,ST002,0,0,0
4/19/2024,P030,ST001,0,0,0
4/19/2024,P029,ST002,0,0,0
4/19/2024,P026,ST001,0,0,0
4/19/2024,P028,ST002,0,3,130
4/19/2024,P016,ST001,0,8,73
4/19/2024,P023,ST002,0,0,0
4/19/2024,P012,ST001,0,0,0
4/19/2024,P019,ST002,0,1,1
4/19/2024,P016,ST001,0,6,67
4/19/2024,P014,ST001,0,0,0
4/19/2024,P046,ST002,0,1,130
4/20/2024,P032,ST001,71,0,71
4/20/2024,P042,ST002,0,0,0
4/20/2024,P050,ST002,0,3,123
4/20/2024,P032,ST002,0,5,62
4/20/2024,P040,ST001,0,6,45
4/20/2024,P019,ST001,0,0,0
4/20/2024,P005,ST001,0,0,0
4/20/2024,P002,ST001,0,7,79
4/20/2024,P030,ST001,0,0,0
4/20/2024,P049,ST002,0,9,24
4/20/2024,P050,ST001,0,8,84
4/21/2024,P016,ST001,0,3,64
4/21/2024,P005,ST002,0,0,0
4/21/2024,P015,ST001,0,1,81
4/21/2024,P029,ST001,0,0,0
4/21/2024,P040,ST002,0,1,87
4/21/2024,P014,ST001,0,0,0
4/21/2024,P017,ST001,0,5,41
4/21/2024,P008,ST002,0,0,0
4/21/2024,P026,ST002,0,0,0
4/21/2024,P037,ST002,0,6,12
4/21/2024,P018,ST001,0,0,0
4/21/2024,P037,ST001,58,2,64
4/21/2024,P031,ST001,0,3,77
4/21/2024,P035,ST001,0,0,0
4/21/2024,P034,ST002,0,0,0
4/22/2024,P004,ST002,0,7,170
4/22/2024,P022,ST001,0,8,25
4/22/2024,P019,ST002,0,1,0
4/22/2024,P004,ST001,0,1,80
4/22/2024,P011,ST001,0,0,0
4/22/2024,P014,ST001,0,0,0
4/22/2024,P024,ST001,0,5,105
4/22/2024,P013,ST001,0,0,0
4/22/2024,P028,ST001,0,1,37
4/22/2024,P008,ST002,0,0,0
4/22/2024,P031,ST001,0,6,71
4/22/2024,P007,ST001,0,2,1
4/22/2024,P020,ST001,0,9,33
4/22/2024,P038,ST002,0,6,13
4/22/2024,P038,ST002,0,7,6
4/23/2024,P048,ST001,69,1,296
4/23/2024,P007,ST001,0,1,0
4/23/2024,P040,ST002,0,4,83
4/23/2024,P035,ST002,0,0,0
4/23/2024,P029,ST002,0,0,0
4/23/2024,P023,ST002,0,0,0
4/23/2024,P012,ST001,0,0,0
4/23/2024,P031,ST001,71,2,140
4/23/2024,P041,ST002,0,2,5
4/23/2024,P041,ST002,0,1,4
4/23/2024,P050,ST001,0,3,81
4/23/2024,P024,ST002,0,3,179
4/24/2024,P045,ST001,0,9,85
4/24/2024,P024,ST001,0,10,95
4/24/2024,P048,ST001,0,3,293
4/24/2024,P021,ST002,0,1,31
4/24/2024,P036,ST002,0,0,0
4/24/2024,P026,ST001,0,0,0
4/24/2024,P022,ST002,0,2,228
4/24/2024,P003,ST002,0,0,0
4/24/2024,P034,ST001,0,4,52
4/24/2024,P023,ST001,0,8,49
4/24/2024,P034,ST001,0,8,44
4/24/2024,P012,ST001,0,0,0
4/24/2024,P002,ST001,0,9,70
4/24/2024,P023,ST001,0,5,44
4/24/2024,P013,ST002,0,5,30
4/25/2024,P020,ST001,0,8,25
4/25/2024,P050,ST001,0,6,75
4/25/2024,P014,ST002,0,0,0
4/25/2024,P038,ST001,14,3,17
4/25/2024,P011,ST002,0,0,0
4/25/2024,P046,ST002,0,9,121
4/25/2024,P023,ST002,0,0,0
4/25/2024,P023,ST001,0,8,36
4/25/2024,P017,ST002,0,2,82
4/25/2024,P043,ST001,0,8,32
4/25/2024,P007,ST002,0,0,0
4/25/2024,P035,ST002,0,0,0
4/26/2024,P034,ST002,0,0,0
4/26/2024,P045,ST002,27,0,27
4/26/2024,P050,ST002,0,3,120
4/26/2024,P009,ST001,0,8,82
4/26/2024,P021,ST002,0,8,23
4/26/2024,P015,ST002,0,1,0
4/26/2024,P040,ST001,0,9,36
4/26/2024,P016,ST002,0,0,0
4/26/2024,P004,ST001,0,9,71
4/26/2024,P038,ST002,0,6,0
4/26/2024,P018,ST002,0,5,119
4/26/2024,P041,ST002,0,2,2
4/26/2024,P029,ST002,0,0,0
4/26/2024,P028,ST002,0,5,125
4/26/2024,P009,ST001,0,8,74
4/27/2024,P035,ST001,24,0,24
4/27/2024,P047,ST001,64,0,64
4/27/2024,P015,ST002,48,0,48
4/27/2024,P036,ST002,0,0,0
4/27/2024,P025,ST002,0,2,66
4/27/2024,P032,ST002,0,6,56
4/27/2024,P006,ST002,0,2,96
4/27/2024,P015,ST001,0,1,80
4/27/2024,P023,ST001,0,10,26
4/27/2024,P002,ST001,0,9,61
4/27/2024,P029,ST001,0,0,0
4/27/2024,P009,ST002,0,0,0
4/28/2024,P001,ST002,0,4,57
4/28/2024,P012,ST001,0,0,0
4/28/2024,P027,ST001,0,0,0
4/28/2024,P050,ST001,0,4,71
4/28/2024,P012,ST001,0,0,0
4/28/2024,P046,ST001,0,2,46
4/28/2024,P050,ST002,0,1,119
4/28/2024,P010,ST001,0,0,0
4/28/2024,P011,ST002,0,0,0
4/29/2024,P033,ST002,0,0,0
4/29/2024,P004,ST002,0,1,169
4/29/2024,P017,ST001,0,4,37
4/29/2024,P013,ST001,0,0,0
4/29/2024,P027,ST001,0,0,0
4/29/2024,P013,ST002,0,3,27
4/29/2024,P010,ST001,0,0,0
4/29/2024,P020,ST001,0,2,23
4/29/2024,P047,ST002,0,7,4
4/29/2024,P014,ST001,0,0,0
4/29/2024,P042,ST001,0,9,161
4/29/2024,P013,ST001,0,0,0
4/29/2024,P014,ST002,0,0,0
4/30/2024,P029,ST001,0,0,0
4/30/2024,P028,ST002,0,4,121
4/30/2024,P048,ST002,0,4,110
4/30/2024,P010,ST001,0,0,0
4/30/2024,P012,ST001,0,0,0
4/30/2024,P031,ST002,0,7,55
4/30/2024,P019,ST001,0,0,0
4/30/2024,P006,ST002,0,2,94
5/1/2024,P027,ST001,0,0,0
5/1/2024,P049,ST002,0,8,16
5/1/2024,P026,ST001,0,0,0
5/1/2024,P022,ST001,0,4,21
5/1/2024,P018,ST001,0,0,0
5/1/2024,P010,ST001,0,0,0
5/1/2024,P004,ST001,0,10,61
5/1/2024,P019,ST001,56,0,56
5/1/2024,P018,ST001,0,0,0
5/1/2024,P016,ST002,0,0,0
5/1/2024,P023,ST002,16,0,16
5/1/2024,P028,ST002,0,7,114
5/1/2024,P005,ST001,0,0,0
5/2/2024,P034,ST001,50,3,91
5/2/2024,P026,ST002,0,0,0
5/2/2024,P050,ST001,0,4,67
5/2/2024,P041,ST002,0,2,0
5/2/2024,P024,ST001,0,10,85
5/2/2024,P001,ST001,0,9,34
5/2/2024,P013,ST002,0,1,26
5/2/2024,P028,ST002,0,9,105
5/2/2024,P034,ST002,0,0,0
5/2/2024,P037,ST002,0,9,3
5/2/2024,P002,ST002,0,6,69
5/2/2024,P010,ST002,0,3,5
5/2/2024,P038,ST002,0,0,0
5/2/2024,P017,ST001,65,5,97
5/2/2024,P001,ST002,0,7,50
5/3/2024,P021,ST001,0,4,66
5/3/2024,P015,ST001,0,7,73
5/3/2024,P032,ST001,0,7,64
5/3/2024,P041,ST002,0,0,0
5/3/2024,P030,ST001,0,0,0
5/3/2024,P011,ST001,0,0,0
5/3/2024,P032,ST002,0,1,55
5/3/2024,P025,ST001,0,9,94
5/3/2024,P042,ST002,0,0,0
5/3/2024,P020,ST001,0,10,13
5/3/2024,P021,ST002,13,2,34
5/3/2024,P003,ST001,0,0,0
5/3/2024,P038,ST002,0,0,0
5/3/2024,P007,ST002,0,0,0
5/4/2024,P026,ST002,0,0,0
5/4/2024,P027,ST001,0,0,0
5/4/2024,P019,ST002,0,0,0
5/4/2024,P044,ST001,0,4,1
5/4/2024,P015,ST001,0,7,66
5/4/2024,P032,ST002,0,6,49
5/4/2024,P019,ST001,0,1,55
5/4/2024,P049,ST002,96,3,109
5/4/2024,P021,ST001,0,4,62
5/4/2024,P022,ST001,0,2,19
5/4/2024,P030,ST002,0,0,0
5/4/2024,P007,ST002,0,0,0
5/4/2024,P034,ST002,0,0,0
5/4/2024,P040,ST002,13,6,90
5/5/2024,P001,ST001,0,8,26
5/5/2024,P028,ST001,0,10,27
5/5/2024,P039,ST002,0,8,32
5/5/2024,P022,ST001,0,8,11
5/5/2024,P043,ST002,28,0,28
5/5/2024,P001,ST002,0,4,46
5/5/2024,P006,ST001,0,0,0
5/5/2024,P010,ST001,0,0,0
5/5/2024,P028,ST001,0,6,21
5/5/2024,P046,ST002,0,5,116
5/5/2024,P004,ST001,29,4,86
5/5/2024,P034,ST002,0,0,0
5/5/2024,P013,ST002,0,5,21
5/6/2024,P013,ST002,0,5,16
5/6/2024,P039,ST002,0,3,29
5/6/2024,P039,ST001,0,9,56
5/6/2024,P004,ST002,93,4,258
5/6/2024,P049,ST001,72,10,77
5/6/2024,P039,ST002,0,10,19
5/6/2024,P016,ST002,0,0,0
5/6/2024,P041,ST002,0,0,0
5/6/2024,P021,ST001,0,2,60
5/6/2024,P043,ST002,0,2,26
5/6/2024,P028,ST002,0,2,103
5/6/2024,P037,ST001,85,8,141
5/6/2024,P002,ST002,0,6,63
5/7/2024,P046,ST002,0,10,106
5/7/2024,P028,ST001,0,7,14
5/7/2024,P007,ST001,0,0,0
5/7/2024,P013,ST001,0,0,0
5/7/2024,P032,ST002,0,8,41
5/7/2024,P031,ST001,0,9,131
5/8/2024,P028,ST001,0,4,10
5/8/2024,P015,ST002,0,10,38
5/8/2024,P006,ST001,0,0,0
5/8/2024,P041,ST002,96,0,96
5/8/2024,P005,ST001,0,0,0
5/9/2024,P007,ST001,0,0,0
5/9/2024,P032,ST002,0,10,31
5/9/2024,P036,ST002,0,0,0
5/9/2024,P027,ST001,0,0,0
5/9/2024,P024,ST002,0,7,172
5/9/2024,P026,ST001,0,0,0
5/9/2024,P016,ST001,0,6,58
5/9/2024,P048,ST001,0,3,290
5/9/2024,P001,ST001,0,7,19
5/9/2024,P013,ST002,0,6,10
5/9/2024,P020,ST002,0,0,0
5/10/2024,P005,ST001,0,0,0
5/10/2024,P004,ST002,0,7,251
5/10/2024,P039,ST001,0,10,46
5/10/2024,P043,ST002,0,3,23
5/10/2024,P048,ST002,0,7,103
5/10/2024,P012,ST001,43,0,43
5/11/2024,P040,ST002,0,5,85
5/11/2024,P046,ST001,0,3,43
5/11/2024,P036,ST002,0,0,0
5/11/2024,P005,ST001,0,0,0
5/11/2024,P046,ST002,0,2,104
5/11/2024,P020,ST002,0,0,0
5/11/2024,P008,ST001,0,7,47
5/11/2024,P030,ST002,0,0,0
5/11/2024,P023,ST002,0,3,13
5/11/2024,P006,ST002,0,6,88
5/11/2024,P001,ST001,0,1,18
5/11/2024,P048,ST002,0,2,101
5/11/2024,P031,ST001,66,3,194
5/11/2024,P030,ST002,0,0,0
5/11/2024,P012,ST001,0,4,39
5/12/2024,P038,ST001,0,8,9
5/12/2024,P040,ST002,0,8,77
5/12/2024,P045,ST001,0,10,75
5/12/2024,P012,ST001,0,9,30
5/12/2024,P010,ST002,0,5,0
5/12/2024,P013,ST001,0,0,0
5/12/2024,P039,ST002,0,5,14
5/13/2024,P010,ST001,0,0,0
5/13/2024,P031,ST001,25,5,214
5/13/2024,P001,ST002,0,2,44
5/13/2024,P044,ST002,0,0,0
5/13/2024,P031,ST001,0,7,207
5/13/2024,P026,ST001,0,0,0
5/13/2024,P045,ST001,0,4,71
5/13/2024,P049,ST002,0,5,104
5/13/2024,P034,ST001,0,10,81
5/13/2024,P026,ST001,0,0,0
5/14/2024,P031,ST001,0,6,201
5/14/2024,P009,ST001,0,9,65
5/14/2024,P048,ST002,0,4,97
5/14/2024,P026,ST002,0,0,0
5/14/2024,P039,ST002,0,1,13
5/14/2024,P008,ST002,0,0,0
5/14/2024,P011,ST001,0,0,0
5/14/2024,P046,ST001,0,6,37
5/14/2024,P016,ST001,0,10,48
5/14/2024,P007,ST002,0,0,0
5/14/2024,P044,ST001,0,1,0
5/14/2024,P014,ST002,0,0,0
5/14/2024,P040,ST001,0,2,34
5/14/2024,P002,ST001,53,6,108
5/15/2024,P018,ST001,0,0,0
