Date,ProductID,StoreID,UserID,UnitsSold,Price,TotalEarn
9/2/2023,P039,ST002,U006,10,70.8,708
9/2/2023,P019,ST001,U016,7,4899,34293
9/2/2023,P027,ST002,U067,3,49.8,149.4
9/2/2023,P036,ST001,U007,9,120.6,1085.4
9/2/2023,P032,ST001,U024,2,909,1818
9/2/2023,P017,ST001,U089,1,49.8,49.8
9/2/2023,P005,ST001,U001,3,49.8,149.4
9/2/2023,P018,ST001,U089,3,49.8,149.4
9/2/2023,P032,ST001,U075,9,909,8181
9/2/2023,P027,ST002,U079,6,49.8,298.8
9/2/2023,P020,ST001,U017,8,130.8,1046.4
9/3/2023,P020,ST002,U098,2,130.8,261.6
9/3/2023,P035,ST002,U092,10,909,9090
9/3/2023,P041,ST002,U059,5,95.8,479
9/3/2023,P002,ST001,U063,9,55.8,502.2
9/4/2023,P036,ST002,U053,5,120.6,603
9/4/2023,P017,ST002,U050,1,49.8,49.8
9/4/2023,P037,ST002,U045,3,42.8,128.4
9/5/2023,P043,ST001,U016,9,70.8,637.2
9/5/2023,P029,ST002,U008,5,70.8,354
9/5/2023,P016,ST001,U063,8,42.8,342.4
9/6/2023,P031,ST002,U013,3,55.8,167.4
9/6/2023,P038,ST002,U065,9,70.8,637.2
9/6/2023,P004,ST001,U088,9,49.8,448.2
9/6/2023,P021,ST002,U097,4,55.8,223.2
9/6/2023,P010,ST002,U044,7,111.8,782.6
9/6/2023,P021,ST002,U035,10,55.8,558
9/6/2023,P049,ST002,U013,7,70.8,495.6
9/7/2023,P048,ST001,U076,6,909,5454
9/7/2023,P038,ST001,U042,6,70.8,424.8
9/7/2023,P042,ST002,U037,8,4199,33592
9/7/2023,P024,ST002,U005,1,49.8,49.8
9/7/2023,P042,ST002,U060,1,4199,4199
9/8/2023,P046,ST002,U062,7,130.8,915.6
9/8/2023,P043,ST002,U051,3,70.8,212.4
9/9/2023,P050,ST002,U001,5,130.8,654
9/9/2023,P045,ST002,U014,6,111.8,670.8
9/9/2023,P027,ST002,U016,9,49.8,448.2
9/9/2023,P001,ST001,U007,8,55.8,446.4
9/9/2023,P016,ST002,U062,8,42.8,342.4
9/9/2023,P046,ST002,U062,5,130.8,654
9/9/2023,P028,ST001,U095,9,111.8,1006.2
9/9/2023,P030,ST001,U011,5,111.8,559
9/9/2023,P047,ST001,U077,8,2392.8,19142.4
9/9/2023,P049,ST002,U068,1,70.8,70.8
9/9/2023,P023,ST001,U090,6,1049,6294
9/9/2023,P024,ST002,U061,3,49.8,149.4
9/9/2023,P019,ST002,U065,3,4899,14697
9/9/2023,P017,ST001,U077,9,49.8,448.2
9/9/2023,P022,ST002,U001,8,55.8,446.4
9/9/2023,P026,ST002,U041,4,130.8,523.2
9/9/2023,P015,ST002,U019,8,42.8,342.4
9/10/2023,P013,ST002,U096,2,49.8,99.6
9/10/2023,P010,ST002,U003,8,111.8,894.4
9/10/2023,P034,ST002,U085,10,49.8,498
9/10/2023,P026,ST002,U049,6,130.8,784.8
9/11/2023,P027,ST002,U086,1,49.8,49.8
9/11/2023,P009,ST001,U098,5,49.8,249
9/11/2023,P033,ST001,U078,7,55.8,390.6
9/11/2023,P014,ST002,U005,5,42.8,214
9/11/2023,P024,ST002,U036,8,49.8,398.4
9/11/2023,P027,ST002,U004,1,49.8,49.8
9/11/2023,P020,ST001,U047,2,130.8,261.6
9/11/2023,P040,ST002,U064,8,35.8,286.4
9/11/2023,P044,ST002,U095,6,55.8,334.8
9/11/2023,P050,ST001,U095,6,130.8,784.8
9/11/2023,P001,ST001,U004,8,55.8,446.4
9/11/2023,P031,ST001,,9,55.8,502.2
9/11/2023,P038,ST002,U073,4,70.8,283.2
9/11/2023,P021,ST002,U017,2,55.8,111.6
9/11/2023,P017,ST002,U075,9,49.8,448.2
9/12/2023,P019,ST001,U004,8,4899,39192
9/13/2023,P011,ST002,U092,9,399,3591
9/13/2023,P022,ST002,U043,10,55.8,558
9/13/2023,P041,ST001,U100,1,95.8,95.8
9/13/2023,P010,ST002,U089,1,111.8,111.8
9/13/2023,P020,ST001,U035,4,130.8,523.2
9/13/2023,P029,ST002,U082,3,70.8,212.4
9/13/2023,P045,ST001,U007,3,111.8,335.4
9/13/2023,P037,ST001,U029,6,42.8,256.8
9/13/2023,P042,ST001,U063,6,4199,25194
9/13/2023,P009,ST002,U060,10,49.8,498
9/13/2023,P049,ST001,U059,5,70.8,354
9/14/2023,P037,ST001,U087,4,42.8,171.2
9/14/2023,P046,ST002,U012,8,130.8,1046.4
9/14/2023,P013,ST002,U057,2,49.8,99.6
9/14/2023,P010,ST001,U071,7,111.8,782.6
9/14/2023,P017,ST001,U043,10,49.8,498
9/14/2023,P015,ST002,U091,5,42.8,214
9/14/2023,P031,ST001,U033,3,55.8,167.4
9/14/2023,P024,ST001,U068,5,49.8,249
9/14/2023,P022,ST001,U065,2,55.8,111.6
9/14/2023,P029,ST002,U076,6,70.8,424.8
9/14/2023,P031,ST002,U031,8,55.8,446.4
9/14/2023,P007,ST001,U027,1,49.8,49.8
9/14/2023,P011,ST001,U099,9,399,3591
9/15/2023,P045,ST002,U017,5,111.8,559
9/15/2023,P040,ST002,U095,6,35.8,214.8
9/15/2023,P004,ST002,U065,10,49.8,498
9/15/2023,P018,ST001,U066,10,49.8,498
9/15/2023,P035,ST001,U037,3,909,2727
9/15/2023,P025,ST002,U009,4,130.8,523.2
9/16/2023,P022,ST002,U001,8,55.8,446.4
9/16/2023,P016,ST002,U034,8,42.8,342.4
9/16/2023,P030,ST001,U086,1,111.8,111.8
9/16/2023,P040,ST002,U090,1,35.8,35.8
9/16/2023,P017,ST001,U048,3,49.8,149.4
9/16/2023,P041,ST001,U084,3,95.8,287.4
9/16/2023,P025,ST001,U081,2,130.8,261.6
9/16/2023,P011,ST001,U095,5,399,1995
9/16/2023,P014,ST001,U013,7,42.8,299.6
9/17/2023,P035,ST001,U011,4,909,3636
9/17/2023,P015,ST002,U056,6,42.8,256.8
9/18/2023,P026,ST001,U052,7,130.8,915.6
9/18/2023,P003,ST001,U007,2,1049,2098
9/18/2023,P004,ST002,U032,8,49.8,398.4
9/18/2023,P017,ST001,U057,4,49.8,199.2
9/18/2023,P034,ST002,U004,1,49.8,49.8
9/18/2023,P031,ST001,U069,1,55.8,55.8
9/18/2023,P025,ST002,U074,9,130.8,1177.2
9/18/2023,P040,ST001,U055,9,35.8,322.2
9/18/2023,P011,ST001,U016,5,399,1995
9/18/2023,P022,ST002,U069,9,55.8,502.2
9/18/2023,P001,ST001,U015,10,55.8,558
9/18/2023,P040,ST002,U064,9,35.8,322.2
9/18/2023,P047,ST002,U045,9,2392.8,21535.2
9/18/2023,P044,ST002,U025,7,55.8,390.6
9/18/2023,P031,ST002,U079,8,55.8,446.4
9/19/2023,P033,ST002,U079,2,55.8,111.6
9/20/2023,P020,ST001,U094,5,130.8,654
9/20/2023,P042,ST001,U051,10,4199,41990
9/20/2023,P015,ST001,U074,6,42.8,256.8
9/20/2023,P033,ST002,U075,7,55.8,390.6
9/20/2023,P030,ST002,U044,6,111.8,670.8
9/20/2023,P039,ST001,U037,10,70.8,708
9/20/2023,P046,ST002,U079,8,130.8,1046.4
9/20/2023,P024,ST002,U056,1,49.8,49.8
9/21/2023,P021,ST002,U074,6,55.8,334.8
9/21/2023,P020,ST001,U091,6,130.8,784.8
9/21/2023,P024,ST001,U093,4,49.8,199.2
9/21/2023,P008,ST001,U090,10,49.8,498
9/21/2023,P019,ST002,U020,8,4899,39192
9/21/2023,P038,ST002,U025,7,70.8,495.6
9/21/2023,P009,ST002,U057,2,49.8,99.6
9/22/2023,P043,ST002,U065,7,70.8,495.6
9/22/2023,P041,ST002,U044,2,95.8,191.6
9/22/2023,P011,ST001,U100,9,399,3591
9/22/2023,P034,ST001,U064,10,49.8,498
9/22/2023,P020,ST001,U013,1,130.8,130.8
9/22/2023,P010,ST001,U064,10,111.8,1118
9/22/2023,P032,ST002,U069,7,909,6363
9/22/2023,P030,ST002,U017,9,111.8,1006.2
9/22/2023,P017,ST002,U048,8,49.8,398.4
9/22/2023,P048,ST001,U078,3,909,2727
9/22/2023,P003,ST001,U023,1,1049,1049
9/22/2023,P009,ST002,U026,1,49.8,49.8
9/22/2023,P021,ST002,U057,8,55.8,446.4
9/22/2023,P048,ST001,U016,3,909,2727
9/22/2023,P016,ST001,U057,9,42.8,385.2
9/22/2023,P006,ST001,U049,1,49.8,49.8
9/22/2023,P021,ST002,U094,8,55.8,446.4
9/22/2023,P050,ST001,U095,3,130.8,392.4
9/22/2023,P002,ST001,U009,5,55.8,279
9/22/2023,P043,ST002,U001,3,70.8,212.4
9/23/2023,P009,ST001,U005,1,49.8,49.8
9/23/2023,P012,ST001,U002,5,337,1685
9/23/2023,P036,ST001,U012,3,120.6,361.8
9/23/2023,P011,ST001,U066,2,399,798
9/23/2023,P010,ST002,U033,10,111.8,1118
9/23/2023,P005,ST001,U063,2,49.8,99.6
9/23/2023,P032,ST001,U067,6,909,5454
9/23/2023,P043,ST001,U024,10,70.8,708
9/23/2023,P023,ST002,U056,4,1049,4196
9/23/2023,P026,ST001,U078,6,130.8,784.8
9/23/2023,P023,ST001,U020,5,1049,5245
9/23/2023,P017,ST001,U027,5,49.8,249
9/23/2023,P046,ST001,U017,1,130.8,130.8
9/23/2023,P006,ST001,U032,10,49.8,498
9/23/2023,P006,ST002,U033,4,49.8,199.2
9/23/2023,P013,ST002,U074,5,49.8,249
9/24/2023,P034,ST002,U015,2,49.8,99.6
9/24/2023,P046,ST002,U061,4,130.8,523.2
9/24/2023,P009,ST001,U010,5,49.8,249
9/24/2023,P001,ST001,U027,10,55.8,558
9/24/2023,P031,ST001,U072,8,55.8,446.4
9/24/2023,P035,ST001,U082,2,909,1818
9/24/2023,P038,ST002,U071,7,70.8,495.6
9/24/2023,P046,ST002,U041,9,130.8,1177.2
9/24/2023,P011,ST001,U055,2,399,798
9/24/2023,P035,ST001,U006,5,909,4545
9/24/2023,P021,ST001,U004,7,55.8,390.6
9/24/2023,P042,ST002,U007,6,4199,25194
9/25/2023,P033,ST001,U020,4,55.8,223.2
9/25/2023,P050,ST002,U011,2,130.8,261.6
9/25/2023,P022,ST002,U073,5,55.8,279
9/25/2023,P002,ST001,U060,1,55.8,55.8
9/25/2023,P050,ST001,U040,4,130.8,523.2
9/25/2023,P009,ST001,U054,3,49.8,149.4
9/25/2023,P038,ST001,U031,8,70.8,566.4
9/25/2023,P027,ST001,U021,9,49.8,448.2
9/25/2023,P002,ST002,U090,1,55.8,55.8
9/25/2023,P046,ST002,U081,8,130.8,1046.4
9/25/2023,P047,ST001,U015,8,2392.8,19142.4
9/25/2023,P006,ST002,U058,2,49.8,99.6
9/25/2023,P029,ST001,U078,6,70.8,424.8
9/25/2023,P012,ST001,U057,6,337,2022
9/25/2023,P031,ST002,U082,3,55.8,167.4
9/25/2023,P049,ST002,U060,3,70.8,212.4
9/25/2023,P038,ST001,U086,9,70.8,637.2
9/25/2023,P009,ST001,U011,6,49.8,298.8
9/25/2023,P026,ST001,U091,3,130.8,392.4
9/25/2023,P030,ST001,U050,6,111.8,670.8
9/26/2023,P018,ST002,U009,9,49.8,448.2
9/26/2023,P016,ST001,U029,8,42.8,342.4
9/26/2023,P028,ST002,U065,4,111.8,447.2
9/26/2023,P048,ST001,U058,2,909,1818
9/26/2023,P030,ST001,U034,10,111.8,1118
9/26/2023,P015,ST001,U082,5,42.8,214
9/26/2023,P007,ST001,U051,7,49.8,348.6
9/26/2023,P026,ST002,U013,5,130.8,654
9/26/2023,P025,ST001,U092,10,130.8,1308
9/26/2023,P020,ST001,U005,3,130.8,392.4
9/26/2023,P006,ST001,U064,3,49.8,149.4
9/26/2023,P050,ST002,U024,5,130.8,654
9/26/2023,P002,ST002,U053,6,55.8,334.8
9/26/2023,P039,ST002,U046,5,70.8,354
9/26/2023,P004,ST002,U046,2,49.8,99.6
9/26/2023,P008,ST001,U061,4,49.8,199.2
9/27/2023,P038,ST002,U010,8,70.8,566.4
9/27/2023,P029,ST001,U088,5,70.8,354
9/28/2023,P017,ST002,U063,4,49.8,199.2
9/28/2023,P024,ST002,U016,10,49.8,498
9/28/2023,P026,ST001,U066,6,130.8,784.8
9/28/2023,P009,ST001,U043,9,49.8,448.2
9/28/2023,P023,ST001,U054,10,1049,10490
9/28/2023,P019,ST001,U059,5,4899,24495
9/28/2023,P043,ST002,U024,8,70.8,566.4
9/28/2023,P023,ST002,U052,8,1049,8392
9/28/2023,P024,ST001,U078,5,49.8,249
9/28/2023,P027,ST002,U012,7,49.8,348.6
9/28/2023,P027,ST001,U047,5,49.8,249
9/28/2023,P018,ST002,U041,5,49.8,249
9/28/2023,P047,ST001,U011,6,2392.8,14356.8
9/28/2023,P046,ST002,U075,9,130.8,1177.2
9/28/2023,P016,ST002,U026,6,42.8,256.8
9/28/2023,P018,ST002,U095,1,49.8,49.8
9/29/2023,P003,ST001,U074,9,1049,9441
9/29/2023,P043,ST002,U077,9,70.8,637.2
9/29/2023,P026,ST002,U009,10,130.8,1308
9/29/2023,P027,ST001,U001,5,49.8,249
9/29/2023,P050,ST002,U002,4,130.8,523.2
9/29/2023,P046,ST002,U082,3,130.8,392.4
9/29/2023,P026,ST002,U033,6,130.8,784.8
9/29/2023,P008,ST002,U012,8,49.8,398.4
9/29/2023,P005,ST002,U052,10,49.8,498
9/29/2023,P037,ST001,U078,10,42.8,428
9/29/2023,P043,ST002,U094,9,70.8,637.2
9/29/2023,P023,ST001,U051,7,1049,7343
9/30/2023,P032,ST002,U061,8,909,7272
9/30/2023,P015,ST001,U036,8,42.8,342.4
9/30/2023,P024,ST002,U099,6,49.8,298.8
9/30/2023,P033,ST002,U095,7,55.8,390.6
9/30/2023,P046,ST002,U006,2,130.8,261.6
9/30/2023,P024,ST001,U087,7,49.8,348.6
9/30/2023,P018,ST002,U036,4,49.8,199.2
9/30/2023,P028,ST002,U091,9,111.8,1006.2
9/30/2023,P046,ST002,U056,9,130.8,1177.2
9/30/2023,P005,ST001,U082,7,49.8,348.6
9/30/2023,P041,ST001,U014,5,95.8,479
9/30/2023,P042,ST001,U072,8,4199,33592
9/30/2023,P023,ST002,U081,8,1049,8392
9/30/2023,P004,ST002,U007,9,49.8,448.2
9/30/2023,P043,ST002,U073,5,70.8,354
10/1/2023,P043,ST001,U018,4,70.8,283.2
10/1/2023,P009,ST002,U070,2,49.8,99.6
10/1/2023,P050,ST001,U088,4,130.8,523.2
10/1/2023,P030,ST002,U009,2,111.8,223.6
10/1/2023,P036,ST002,U095,10,120.6,1206
10/1/2023,P039,ST002,U048,9,70.8,637.2
10/1/2023,P002,ST001,U075,3,55.8,167.4
10/1/2023,P031,ST002,U080,6,55.8,334.8
10/1/2023,P048,ST002,U085,5,909,4545
10/1/2023,P017,ST001,U049,9,49.8,448.2
10/1/2023,P001,ST001,U027,8,55.8,446.4
10/1/2023,P040,ST001,U019,10,35.8,358
10/1/2023,P018,ST001,U039,5,49.8,249
10/1/2023,P042,ST002,U024,7,4199,29393
10/1/2023,P027,ST001,U027,9,49.8,448.2
10/2/2023,P034,ST001,U088,5,49.8,249
10/2/2023,P027,ST002,U046,5,49.8,249
10/2/2023,P002,ST002,U013,1,55.8,55.8
10/2/2023,P010,ST001,U012,7,111.8,782.6
10/3/2023,P048,ST002,U005,3,909,2727
10/3/2023,P026,ST002,U012,4,130.8,523.2
10/3/2023,P038,ST001,U037,8,70.8,566.4
10/3/2023,P011,ST002,U063,3,399,1197
10/4/2023,P034,ST002,U061,4,49.8,199.2
10/4/2023,P009,ST002,U027,3,49.8,149.4
10/4/2023,P035,ST002,U080,4,909,3636
10/4/2023,P002,ST001,U028,2,55.8,111.6
10/4/2023,P032,ST001,U052,3,909,2727
10/4/2023,P043,ST002,U057,8,70.8,566.4
10/4/2023,P039,ST002,U013,6,70.8,424.8
10/4/2023,P012,ST001,U032,5,337,1685
10/4/2023,P004,ST002,U067,5,49.8,249
10/4/2023,P041,ST002,U076,6,95.8,574.8
10/4/2023,P048,ST001,U014,6,909,5454
10/4/2023,P016,ST002,U006,4,42.8,171.2
10/4/2023,P017,ST001,U032,5,49.8,249
10/4/2023,P025,ST001,U023,2,130.8,261.6
10/5/2023,P013,ST002,U070,7,49.8,348.6
10/5/2023,P002,ST002,U085,5,55.8,279
10/5/2023,P046,ST002,U091,1,130.8,130.8
10/5/2023,P034,ST001,U086,8,49.8,398.4
10/5/2023,P042,ST002,U021,6,4199,25194
10/5/2023,P006,ST002,,8,49.8,398.4
10/5/2023,P031,ST001,U070,7,55.8,390.6
10/5/2023,P016,ST001,U002,1,42.8,42.8
10/5/2023,P031,ST002,U032,6,55.8,334.8
10/5/2023,P021,ST001,U009,1,55.8,55.8
10/5/2023,P032,ST001,U083,5,909,4545
10/5/2023,P049,ST001,U034,3,70.8,212.4
10/5/2023,P049,ST002,U024,7,70.8,495.6
10/6/2023,P047,ST002,U032,10,2392.8,23928
10/6/2023,P046,ST001,U097,5,130.8,654
10/6/2023,P037,ST002,U083,9,42.8,385.2
10/6/2023,P044,ST002,U058,7,55.8,390.6
10/6/2023,P043,ST001,U082,2,70.8,141.6
10/6/2023,P037,ST002,U050,6,42.8,256.8
10/6/2023,P023,ST001,U021,5,1049,5245
10/6/2023,P036,ST001,U041,3,120.6,361.8
10/6/2023,P045,ST002,U029,9,111.8,1006.2
10/6/2023,P025,ST001,U020,10,130.8,1308
10/7/2023,P017,ST002,U046,8,49.8,398.4
10/7/2023,P023,ST002,U006,5,1049,5245
10/8/2023,P001,ST002,U022,2,55.8,111.6
10/8/2023,P043,ST002,U062,1,70.8,70.8
10/8/2023,P033,ST001,U038,8,55.8,446.4
10/8/2023,P011,ST001,U012,10,399,3990
10/9/2023,P050,ST001,U025,7,130.8,915.6
10/9/2023,P030,ST001,U062,3,111.8,335.4
10/9/2023,P002,ST001,U053,4,55.8,223.2
10/9/2023,P042,ST002,U046,10,4199,41990
10/9/2023,P017,ST002,U059,10,49.8,498
10/9/2023,P044,ST002,U075,10,55.8,558
10/9/2023,P041,ST002,U043,8,95.8,766.4
10/9/2023,P014,ST002,U011,9,42.8,385.2
10/9/2023,P031,ST001,U006,3,55.8,167.4
10/9/2023,P034,ST001,U034,5,49.8,249
10/9/2023,P037,ST001,U003,1,42.8,42.8
10/9/2023,P014,ST001,U091,1,42.8,42.8
10/9/2023,P045,ST002,U071,1,111.8,111.8
10/9/2023,P017,ST002,U015,10,49.8,498
10/9/2023,P009,ST002,U005,4,49.8,199.2
10/9/2023,P045,ST002,U054,2,111.8,223.6
10/9/2023,P027,ST001,U004,9,49.8,448.2
10/9/2023,P043,ST001,U014,6,70.8,424.8
10/9/2023,P023,ST001,U050,2,1049,2098
10/10/2023,P040,ST002,U053,8,35.8,286.4
10/10/2023,P012,ST001,U078,2,337,674
10/10/2023,P038,ST001,U044,4,70.8,283.2
10/10/2023,P029,ST001,U008,5,70.8,354
10/10/2023,P018,ST002,U003,10,49.8,498
10/10/2023,P009,ST001,U051,10,49.8,498
10/10/2023,P047,ST002,U096,5,2392.8,11964
10/10/2023,P018,ST001,U072,8,49.8,398.4
10/11/2023,P027,ST002,U075,9,49.8,448.2
10/11/2023,P013,ST001,U030,10,49.8,498
10/11/2023,P043,ST001,U007,6,70.8,424.8
10/11/2023,P003,ST001,U064,9,1049,9441
10/11/2023,P007,ST002,U013,3,49.8,149.4
10/11/2023,P048,ST001,U029,1,909,909
10/12/2023,P044,ST002,U082,9,55.8,502.2
10/12/2023,P028,ST001,U082,5,111.8,559
10/13/2023,P009,ST002,U013,5,49.8,249
10/13/2023,P046,ST002,U070,5,130.8,654
10/14/2023,P007,ST001,U044,1,49.8,49.8
10/14/2023,P008,ST002,U007,6,49.8,298.8
10/14/2023,P044,ST001,U038,4,55.8,223.2
10/14/2023,P050,ST001,U033,9,130.8,1177.2
10/14/2023,P007,ST001,U058,3,49.8,149.4
10/14/2023,P009,ST001,U088,4,49.8,199.2
10/14/2023,P047,ST002,U026,3,2392.8,7178.4
10/14/2023,P042,ST001,U071,7,4199,29393
10/14/2023,P049,ST001,U033,8,70.8,566.4
10/14/2023,P038,ST002,U095,2,70.8,141.6
10/14/2023,P042,ST001,U086,5,4199,20995
10/14/2023,P029,ST001,U078,4,70.8,283.2
10/14/2023,P004,ST001,U100,4,49.8,199.2
10/14/2023,P032,ST002,U040,9,909,8181
10/14/2023,P018,ST002,U066,10,49.8,498
10/14/2023,P006,ST001,U070,9,49.8,448.2
10/15/2023,P011,ST002,U097,10,399,3990
10/15/2023,P012,ST002,U047,9,337,3033
10/15/2023,P011,ST001,U031,2,399,798
10/15/2023,P040,ST001,U079,10,35.8,358
10/15/2023,P012,ST002,U034,7,337,2359
10/15/2023,P013,ST002,U059,2,49.8,99.6
10/15/2023,P030,ST001,U052,10,111.8,1118
10/15/2023,P031,ST002,U094,2,55.8,111.6
10/15/2023,P042,ST002,U060,10,4199,41990
10/15/2023,P035,ST001,U087,2,909,1818
10/15/2023,P039,ST002,U056,8,70.8,566.4
10/15/2023,P046,ST002,U035,4,130.8,523.2
10/15/2023,P004,ST002,U071,1,49.8,49.8
10/15/2023,P013,ST001,U015,3,49.8,149.4
10/15/2023,P012,ST001,U087,9,337,3033
10/15/2023,P019,ST001,U058,8,4899,39192
10/15/2023,P046,ST002,U003,7,130.8,915.6
10/15/2023,P035,ST002,U036,8,909,7272
10/16/2023,P003,ST002,U050,9,1049,9441
10/16/2023,P038,ST001,U047,7,70.8,495.6
10/16/2023,P007,ST001,U043,9,49.8,448.2
10/16/2023,P005,ST002,U041,2,49.8,99.6
10/16/2023,P018,ST002,U053,8,49.8,398.4
10/16/2023,P034,ST001,U001,10,49.8,498
10/16/2023,P012,ST002,U057,4,337,1348
10/16/2023,P029,ST001,U033,3,70.8,212.4
10/16/2023,P034,ST001,U071,9,49.8,448.2
10/16/2023,P022,ST002,U066,10,55.8,558
10/16/2023,P030,ST001,U024,8,111.8,894.4
10/16/2023,P043,ST001,U091,10,70.8,708
10/16/2023,P002,ST002,U042,9,55.8,502.2
10/16/2023,P019,ST001,U057,2,4899,9798
10/16/2023,P018,ST001,U074,1,49.8,49.8
10/16/2023,P020,ST001,U071,1,130.8,130.8
10/16/2023,P029,ST001,U064,2,70.8,141.6
10/16/2023,P007,ST002,U041,9,49.8,448.2
10/16/2023,P007,ST001,U025,10,49.8,498
10/17/2023,P031,ST001,U059,9,55.8,502.2
10/17/2023,P030,ST001,U066,3,111.8,335.4
10/17/2023,P038,ST001,U013,6,70.8,424.8
10/17/2023,P012,ST001,U081,6,337,2022
10/17/2023,P019,ST002,U077,9,4899,44091
10/17/2023,P007,ST002,U018,4,49.8,199.2
10/17/2023,P029,ST002,U060,4,70.8,283.2
10/17/2023,P020,ST001,U002,7,130.8,915.6
10/17/2023,P038,ST002,U100,10,70.8,708
10/17/2023,P042,ST002,U065,7,4199,29393
10/17/2023,P008,ST001,U006,4,49.8,199.2
10/17/2023,P040,ST001,U003,8,35.8,286.4
10/18/2023,P044,ST001,U011,5,55.8,279
10/18/2023,P050,ST001,U090,6,130.8,784.8
10/18/2023,P031,ST001,U066,4,55.8,223.2
10/18/2023,P034,ST002,U092,8,49.8,398.4
10/18/2023,P023,ST001,U015,2,1049,2098
10/18/2023,P015,ST001,U041,6,42.8,256.8
10/18/2023,P041,ST002,U069,4,95.8,383.2
10/18/2023,P044,ST001,U018,1,55.8,55.8
10/18/2023,P033,ST002,U046,9,55.8,502.2
10/18/2023,P015,ST002,U086,4,42.8,171.2
10/18/2023,P023,ST001,U097,8,1049,8392
10/18/2023,P041,ST002,U098,7,95.8,670.6
10/19/2023,P027,ST002,U098,7,49.8,348.6
10/19/2023,P007,ST001,U009,10,49.8,498
10/19/2023,P046,ST002,U067,7,130.8,915.6
10/19/2023,P016,ST001,U016,6,42.8,256.8
10/19/2023,P028,ST002,U089,1,111.8,111.8
10/20/2023,P041,ST002,U100,4,95.8,383.2
10/20/2023,P010,ST002,U058,4,111.8,447.2
10/20/2023,P049,ST001,U098,1,70.8,70.8
10/20/2023,P022,ST001,U017,3,55.8,167.4
10/20/2023,P004,ST002,U030,2,49.8,99.6
10/20/2023,P016,ST002,U068,6,42.8,256.8
10/20/2023,P030,ST002,U075,6,111.8,670.8
10/20/2023,P031,ST001,U081,4,55.8,223.2
10/21/2023,P007,ST001,U038,8,49.8,398.4
10/21/2023,P036,ST001,U014,6,120.6,723.6
10/22/2023,P037,ST002,U099,2,42.8,85.6
10/22/2023,P033,ST001,U040,10,55.8,558
10/22/2023,P042,ST001,U016,9,4199,37791
10/22/2023,P005,ST002,U050,9,49.8,448.2
10/22/2023,P024,ST001,U029,1,49.8,49.8
10/22/2023,P001,ST002,U018,4,55.8,223.2
10/22/2023,P001,ST002,U057,10,55.8,558
10/22/2023,P018,ST001,U079,6,49.8,298.8
10/22/2023,P002,ST001,U042,2,55.8,111.6
10/22/2023,P006,ST001,U017,6,49.8,298.8
10/22/2023,P010,ST001,U012,7,111.8,782.6
10/22/2023,P042,ST002,U028,1,4199,4199
10/22/2023,P015,ST001,U024,2,42.8,85.6
10/23/2023,P006,ST002,U001,3,49.8,149.4
10/23/2023,P007,ST001,U098,6,49.8,298.8
10/23/2023,P012,ST001,U066,8,337,2696
10/23/2023,P042,ST001,U053,1,4199,4199
10/23/2023,P044,ST001,U039,4,55.8,223.2
10/23/2023,P011,ST001,U032,2,399,798
10/23/2023,P011,ST001,U084,5,399,1995
10/23/2023,P043,ST002,U067,2,70.8,141.6
10/23/2023,P034,ST002,U018,9,49.8,448.2
10/23/2023,P020,ST002,U092,5,130.8,654
10/23/2023,P034,ST001,U052,6,49.8,298.8
10/23/2023,P021,ST002,U015,8,55.8,446.4
10/23/2023,P004,ST001,U080,6,49.8,298.8
10/24/2023,P020,ST001,U013,8,130.8,1046.4
10/24/2023,P013,ST001,U080,10,49.8,498
10/24/2023,P009,ST001,U061,1,49.8,49.8
10/24/2023,P001,ST002,U007,10,55.8,558
10/24/2023,P031,ST001,U094,5,55.8,279
10/24/2023,P019,ST001,U086,9,4899,44091
10/24/2023,P027,ST002,U030,8,49.8,398.4
10/24/2023,P025,ST001,U074,9,130.8,1177.2
10/24/2023,P035,ST002,U099,10,909,9090
10/24/2023,P004,ST001,U048,10,49.8,498
10/24/2023,P049,ST001,U100,3,70.8,212.4
10/24/2023,P028,ST001,U027,1,111.8,111.8
10/24/2023,P029,ST001,U015,8,70.8,566.4
10/24/2023,P024,ST001,U004,5,49.8,249
10/24/2023,P029,ST002,U025,8,70.8,566.4
10/24/2023,P029,ST001,U058,4,70.8,283.2
10/24/2023,P039,ST001,U009,3,70.8,212.4
10/24/2023,P048,ST001,U001,7,909,6363
10/24/2023,P027,ST001,U083,4,49.8,199.2
10/24/2023,P015,ST001,U087,2,42.8,85.6
10/25/2023,P048,ST002,U087,5,909,4545
10/25/2023,P034,ST001,U035,7,49.8,348.6
10/25/2023,P015,ST001,U030,1,42.8,42.8
10/25/2023,P016,ST001,U046,1,42.8,42.8
10/25/2023,P036,ST002,U048,10,120.6,1206
10/26/2023,P027,ST002,U069,9,49.8,448.2
10/26/2023,P037,ST001,U001,9,42.8,385.2
10/26/2023,P016,ST002,U069,10,42.8,428
10/26/2023,P032,ST002,U004,8,909,7272
10/26/2023,P014,ST002,U053,1,42.8,42.8
10/26/2023,P049,ST001,,10,70.8,708
10/26/2023,P049,ST002,U075,1,70.8,70.8
10/26/2023,P005,ST001,U027,8,49.8,398.4
10/27/2023,P002,ST002,U033,8,55.8,446.4
10/27/2023,P016,ST001,U040,7,42.8,299.6
10/27/2023,P048,ST002,U093,1,909,909
10/27/2023,P028,ST001,U052,10,111.8,1118
10/28/2023,P041,ST002,U066,7,95.8,670.6
